"cycle","horizon","model","actual","forecast"
148,1,"mixBART",1.99324250996621,1.74119040325932
148,1,"RW",1.99324250996621,1.8840368044399
148,3,"BVAR",1.33899319107718,1.91335162749872
148,3,"mixBART",1.33899319107718,1.88276573591198
148,3,"RW",1.33899319107718,1.8840368044399
148,6,"BVAR",1.70403369118041,1.85374608418472
148,6,"mixBART",1.70403369118041,1.38635846669703
148,6,"RW",1.70403369118041,1.8840368044399
148,9,"BVAR",2.61020488413402,1.86769089543289
148,9,"mixBART",2.61020488413402,1.41214042924027
148,9,"RW",2.61020488413402,1.8840368044399
148,12,"BVAR",2.65909880846727,1.83460449039387
148,12,"mixBART",2.65909880846727,1.33378904434631
148,12,"RW",2.65909880846727,1.8840368044399
149,1,"BVAR",1.81134078673166,2.03819069111556
149,1,"mixBART",1.81134078673166,2.27016913141656
149,1,"RW",1.81134078673166,2.00356350678157
149,3,"BVAR",1.5510464251567,1.98749456493994
149,3,"mixBART",1.5510464251567,2.00908152292137
149,3,"RW",1.5510464251567,2.00356350678157
149,6,"BVAR",2.28560346857642,1.98405645805922
149,6,"mixBART",2.28560346857642,1.63249826721645
149,6,"RW",2.28560346857642,2.00356350678157
149,9,"BVAR",2.46798902965316,1.99281714332808
149,9,"mixBART",2.46798902965316,1.58069808717369
149,9,"RW",2.46798902965316,2.00356350678157
149,12,"BVAR",1.90020244206229,1.93933089635992
149,12,"mixBART",1.90020244206229,1.5956380247082
149,12,"RW",1.90020244206229,2.00356350678157
150,1,"BVAR",1.33899319107718,1.84471185669987
150,1,"mixBART",1.33899319107718,1.74077737893598
150,1,"RW",1.33899319107718,1.81909873563632
150,3,"BVAR",1.64830337216863,1.84144783190108
150,3,"mixBART",1.64830337216863,1.37085742345026
150,3,"RW",1.64830337216863,1.81909873563632
150,6,"BVAR",2.79380420718083,1.84343603502961
150,6,"mixBART",2.79380420718083,1.32366152514527
150,6,"RW",2.79380420718083,1.81909873563632
150,9,"BVAR",2.98432635861373,1.82318639296313
150,9,"mixBART",2.98432635861373,1.40585756446218
150,9,"RW",2.98432635861373,1.81909873563632
150,12,"BVAR",1.82489084139187,1.79320814005572
150,12,"mixBART",1.82489084139187,1.38076780857191
150,12,"RW",1.82489084139187,1.81909873563632
151,1,"BVAR",1.5510464251567,1.40073345679415
151,1,"mixBART",1.5510464251567,1.48651994775414
151,1,"RW",1.5510464251567,1.34396111091254
151,3,"BVAR",1.70403369118041,1.467512943651
151,3,"mixBART",1.70403369118041,1.51543084112867
151,3,"RW",1.70403369118041,1.34396111091254
151,6,"BVAR",2.61020488413402,1.56047789460945
151,6,"mixBART",2.61020488413402,1.34915838761281
151,6,"RW",2.61020488413402,1.34396111091254
151,9,"BVAR",2.65909880846727,1.59733772051434
151,9,"mixBART",2.65909880846727,1.41945094373396
151,9,"RW",2.65909880846727,1.34396111091254
151,12,"BVAR",1.85066195467384,1.57789804006329
151,12,"mixBART",1.85066195467384,1.42302503274373
151,12,"RW",1.85066195467384,1.34396111091254
152,1,"BVAR",1.64830337216863,1.59566713546874
152,1,"mixBART",1.64830337216863,1.27502187727354
152,1,"RW",1.64830337216863,1.55821978725675
152,3,"BVAR",2.28560346857642,1.65829136710347
152,3,"mixBART",2.28560346857642,1.20874717631175
152,3,"RW",2.28560346857642,1.55821978725675
152,6,"BVAR",2.46798902965316,1.71310315807569
152,6,"mixBART",2.46798902965316,1.31589858383697
152,6,"RW",2.46798902965316,1.55821978725675
152,9,"BVAR",1.90020244206229,1.7217591597533
152,9,"mixBART",1.90020244206229,1.42068206292147
152,9,"RW",1.90020244206229,1.55821978725675
152,12,"BVAR",1.08870806642784,1.69288980165365
152,12,"mixBART",1.08870806642784,1.43130076718537
152,12,"RW",1.08870806642784,1.55821978725675
153,1,"BVAR",1.70403369118041,1.86245484272829
153,1,"mixBART",1.70403369118041,1.66183538787582
153,1,"RW",1.70403369118041,1.65818130391741
153,3,"BVAR",2.79380420718083,2.22951018544387
153,3,"mixBART",2.79380420718083,1.554384000682
153,3,"RW",2.79380420718083,1.65818130391741
153,6,"BVAR",2.98432635861373,2.30796147253373
153,6,"mixBART",2.98432635861373,1.45594147414594
153,6,"RW",2.98432635861373,1.65818130391741
153,9,"BVAR",1.82489084139187,2.26359240718873
153,9,"mixBART",1.82489084139187,1.67088822774203
153,9,"RW",1.82489084139187,1.65818130391741
153,12,"BVAR",0.789362838256901,2.14256282187832
153,12,"mixBART",0.789362838256901,1.43496317485052
153,12,"RW",0.789362838256901,1.65818130391741
154,1,"BVAR",2.28560346857642,1.85246654840377
154,1,"mixBART",2.28560346857642,1.57619594329647
154,1,"RW",2.28560346857642,1.71869519466854
154,3,"BVAR",2.61020488413402,1.93240581616938
154,3,"mixBART",2.61020488413402,1.51668285399005
154,3,"RW",2.61020488413402,1.71869519466854
154,6,"BVAR",2.65909880846727,1.98773618061965
154,6,"mixBART",2.65909880846727,1.64213350092172
154,6,"RW",2.65909880846727,1.71869519466854
154,9,"BVAR",1.85066195467384,1.90205881517214
154,9,"mixBART",1.85066195467384,1.70485585566973
154,9,"RW",1.85066195467384,1.71869519466854
154,12,"BVAR",0.765549604963148,1.89826135955202
154,12,"mixBART",0.765549604963148,1.54268432619395
154,12,"RW",0.765549604963148,1.71869519466854
155,1,"BVAR",2.79380420718083,2.37643762229891
155,1,"mixBART",2.79380420718083,1.971416037764
155,1,"RW",2.79380420718083,2.28658536585366
155,3,"BVAR",2.46798902965316,2.30613726913886
155,3,"mixBART",2.46798902965316,1.79300124995922
155,3,"RW",2.46798902965316,2.28658536585366
155,6,"BVAR",1.90020244206229,2.20198028632912
155,6,"mixBART",1.90020244206229,2.02662902495361
155,6,"RW",1.90020244206229,2.28658536585366
155,9,"BVAR",1.08870806642784,2.11824543819887
155,9,"mixBART",1.08870806642784,1.96189024505412
155,9,"RW",1.08870806642784,2.28658536585366
155,12,"BVAR",0.712796008342353,2.048272901925
155,12,"mixBART",0.712796008342353,1.70689635022581
155,12,"RW",0.712796008342353,2.28658536585366
156,1,"BVAR",2.61020488413402,2.81166609001629
156,1,"mixBART",2.61020488413402,2.68934012548923
156,1,"RW",2.61020488413402,2.81077348066298
156,3,"BVAR",2.98432635861373,2.63950917444393
156,3,"mixBART",2.98432635861373,2.47955300339113
156,3,"RW",2.98432635861373,2.81077348066298
156,6,"BVAR",1.82489084139187,2.48904410254767
156,6,"mixBART",1.82489084139187,2.56510339183006
156,6,"RW",1.82489084139187,2.81077348066298
156,9,"BVAR",0.789362838256901,2.39135495862121
156,9,"mixBART",0.789362838256901,2.21573484278501
156,9,"RW",0.789362838256901,2.81077348066298
156,12,"BVAR",0.70871722182849,2.28521499793235
156,12,"mixBART",0.70871722182849,2.15633239834433
156,12,"RW",0.70871722182849,2.81077348066298
157,1,"BVAR",2.46798902965316,2.59296648618992
157,1,"mixBART",2.46798902965316,2.53829276987371
157,1,"RW",2.46798902965316,2.63319882360988
157,3,"BVAR",2.65909880846727,2.44584418140452
157,3,"mixBART",2.65909880846727,2.55787685725346
157,3,"RW",2.65909880846727,2.63319882360988
157,6,"BVAR",1.85066195467384,2.32746518698973
157,6,"mixBART",1.85066195467384,2.66901405016275
157,6,"RW",1.85066195467384,2.63319882360988
157,9,"BVAR",0.765549604963148,2.22062171521371
157,9,"mixBART",0.765549604963148,2.28843221286147
157,9,"RW",0.765549604963148,2.63319882360988
157,12,"BVAR",0.717098186531054,2.14449730514323
157,12,"mixBART",0.717098186531054,2.38294632663141
157,12,"RW",0.717098186531054,2.63319882360988
158,1,"BVAR",2.98432635861373,2.3734815617102
158,1,"mixBART",2.98432635861373,2.53024594889847
158,1,"RW",2.98432635861373,2.45705221235951
158,3,"BVAR",1.90020244206229,2.28877676670481
158,3,"mixBART",1.90020244206229,2.73523156392094
158,3,"RW",1.90020244206229,2.45705221235951
158,6,"BVAR",1.08870806642784,2.17888886342763
158,6,"mixBART",1.08870806642784,2.74465530213919
158,6,"RW",1.08870806642784,2.45705221235951
158,9,"BVAR",0.712796008342353,2.0916200173745
158,9,"mixBART",0.712796008342353,2.40439146922647
158,9,"RW",0.712796008342353,2.45705221235951
158,12,"BVAR",0.837086544900666,2.03393264228265
158,12,"mixBART",0.837086544900666,2.25309859193795
158,12,"RW",0.837086544900666,2.45705221235951
159,1,"BVAR",2.65909880846727,2.91960222124707
159,1,"mixBART",2.65909880846727,3.1296896535959
159,1,"RW",2.65909880846727,2.9740404415488
159,3,"BVAR",1.82489084139187,2.79411518363355
159,3,"mixBART",1.82489084139187,2.93539940922796
159,3,"RW",1.82489084139187,2.9740404415488
159,6,"BVAR",0.789362838256901,2.60817242334785
159,6,"mixBART",0.789362838256901,2.75647135328701
159,6,"RW",0.789362838256901,2.9740404415488
159,9,"BVAR",0.70871722182849,2.52902441409494
159,9,"mixBART",0.70871722182849,2.47491681843338
159,9,"RW",0.70871722182849,2.9740404415488
159,12,"BVAR",0.842622319040325,2.39107484775692
159,12,"mixBART",0.842622319040325,2.23543787543045
159,12,"RW",0.842622319040325,2.9740404415488
160,1,"BVAR",1.90020244206229,2.63217875337034
160,1,"mixBART",1.90020244206229,2.67297222566625
160,1,"RW",1.90020244206229,2.65695596466383
160,3,"BVAR",1.85066195467384,2.57264832847683
160,3,"mixBART",1.85066195467384,2.94540926729507
160,3,"RW",1.85066195467384,2.65695596466383
160,6,"BVAR",0.765549604963148,2.40055365070895
160,6,"mixBART",0.765549604963148,2.49005449820457
160,6,"RW",0.765549604963148,2.65695596466383
160,9,"BVAR",0.717098186531054,2.30084261562602
160,9,"mixBART",0.717098186531054,2.40046382216493
160,9,"RW",0.717098186531054,2.65695596466383
160,12,"BVAR",0.859128895368514,2.22065228559054
160,12,"mixBART",0.859128895368514,2.18647820664994
160,12,"RW",0.859128895368514,2.65695596466383
161,1,"BVAR",1.82489084139187,1.89310667948684
161,1,"mixBART",1.82489084139187,2.13839105810007
161,1,"RW",1.82489084139187,1.9010512880798
161,3,"BVAR",1.08870806642784,1.91719721404338
161,3,"mixBART",1.08870806642784,1.90334874592461
161,3,"RW",1.08870806642784,1.9010512880798
161,6,"BVAR",0.712796008342353,1.87350374808239
161,6,"mixBART",0.712796008342353,1.75161093746117
161,6,"RW",0.712796008342353,1.9010512880798
161,9,"BVAR",0.837086544900666,1.8157590994394
161,9,"mixBART",0.837086544900666,1.82740029637945
161,9,"RW",0.837086544900666,1.9010512880798
161,12,"BVAR",0.969008002445282,1.80873455186637
161,12,"mixBART",0.969008002445282,1.7951217914112
161,12,"RW",0.969008002445282,1.9010512880798
162,1,"BVAR",1.85066195467384,1.8647245992566
162,1,"mixBART",1.85066195467384,1.92970165511471
162,1,"RW",1.85066195467384,1.82255960940374
162,3,"BVAR",0.789362838256901,1.854773431956
162,3,"mixBART",0.789362838256901,1.73256871367754
162,3,"RW",0.789362838256901,1.82255960940374
162,6,"BVAR",0.70871722182849,1.81583473984509
162,6,"mixBART",0.70871722182849,1.63915796592954
162,6,"RW",0.70871722182849,1.82255960940374
162,9,"BVAR",0.842622319040325,1.80628813755532
162,9,"mixBART",0.842622319040325,1.70148476959057
162,9,"RW",0.842622319040325,1.82255960940374
162,12,"BVAR",0.879801573903332,1.79697753747114
162,12,"mixBART",0.879801573903332,1.82945263712493
162,12,"RW",0.879801573903332,1.82255960940374
163,1,"BVAR",1.08870806642784,1.85782949508031
163,1,"mixBART",1.08870806642784,1.66217073247555
163,1,"RW",1.08870806642784,1.84752104770814
163,3,"BVAR",0.765549604963148,1.83734110822584
163,3,"mixBART",0.765549604963148,1.51671243900993
163,3,"RW",0.765549604963148,1.84752104770814
163,6,"BVAR",0.717098186531054,1.83502426457107
163,6,"mixBART",0.717098186531054,1.58094097088203
163,6,"RW",0.717098186531054,1.84752104770814
163,9,"BVAR",0.859128895368514,1.86291751120291
163,9,"mixBART",0.859128895368514,1.58851243278133
163,9,"RW",0.859128895368514,1.84752104770814
163,12,"BVAR",0.816215480886954,1.82814053528954
163,12,"mixBART",0.816215480886954,1.73276671696334
163,12,"RW",0.816215480886954,1.84752104770814
164,1,"BVAR",0.789362838256901,1.20615387969798
164,1,"mixBART",0.789362838256901,1.31378775096302
164,1,"RW",0.789362838256901,1.09335294904373
164,3,"BVAR",0.712796008342353,1.36565991888862
164,3,"mixBART",0.712796008342353,1.29703065816261
164,3,"RW",0.712796008342353,1.09335294904373
164,6,"BVAR",0.837086544900666,1.4905812544792
164,6,"mixBART",0.837086544900666,1.3722456345521
164,6,"RW",0.837086544900666,1.09335294904373
164,9,"BVAR",0.969008002445282,1.49290666743755
164,9,"mixBART",0.969008002445282,1.33363946511916
164,9,"RW",0.969008002445282,1.09335294904373
164,12,"BVAR",1.02684986357105,1.4849714204949
164,12,"mixBART",1.02684986357105,1.34381747861644
164,12,"RW",1.02684986357105,1.09335294904373
165,1,"BVAR",0.765549604963148,0.821806085206191
165,1,"mixBART",0.765549604963148,0.995679219647587
165,1,"RW",0.765549604963148,0.789360220224868
165,3,"BVAR",0.70871722182849,1.01482491344114
165,3,"mixBART",0.70871722182849,1.20355932226598
165,3,"RW",0.70871722182849,0.789360220224868
165,6,"BVAR",0.842622319040325,1.0690287131036
165,6,"mixBART",0.842622319040325,1.29275237969874
165,6,"RW",0.842622319040325,0.789360220224868
165,9,"BVAR",0.879801573903332,1.0826611819609
165,9,"mixBART",0.879801573903332,1.39217429774297
165,9,"RW",0.879801573903332,0.789360220224868
165,12,"BVAR",0.552958650266513,1.13799503879539
165,12,"mixBART",0.552958650266513,1.42071531774859
165,12,"RW",0.552958650266513,0.789360220224868
